ids,pred_status
129949,0
129963,0
129965,0
129970,0
129975,0
129979,0
129981,0
129987,0
129993,0
129994,0
129996,0
129998,0
130002,0
130004,0
130006,0
130015,0
130016,0
130021,0
130027,0
130028,0
130032,1
130037,0
130041,0
130048,0
130051,0
130052,0
130053,0
130068,0
130069,0
130070,0
130071,0
130074,0
130080,0
130082,0
130087,0
130089,0
130090,0
130092,0
130093,0
130096,0
130097,0
130099,0
130100,0
130101,0
130102,0
130103,0
130105,0
130106,0
130115,0
130116,0
130127,0
130128,0
130131,0
130132,0
130143,0
130151,0
130152,0
130161,0
130163,0
130165,0
130169,0
130170,0
130172,0
130174,0
130175,0
130179,0
130180,0
130183,0
130185,0
130189,0
130198,0
130201,0
130212,0
130218,0
130221,0
130223,0
130229,0
130230,0
130238,0
130239,0
130240,0
130241,0
130243,0
130246,0
130247,0
130255,0
130267,0
130269,0
130279,0
130281,0
130289,0
130291,0
130295,0
130297,0
130299,0
130303,0
130304,0
130310,0
130311,0
130313,0
130314,0
130319,0
130320,0
130334,0
130337,0
130338,0
130345,0
130349,0
130350,0
130351,0
130352,0
130356,0
130358,0
130361,0
130365,1
130366,0
130367,0
130372,0
130373,0
130378,0
130382,0
130383,0
130384,0
130391,0
130397,0
130398,0
130401,0
130404,0
130405,0
130406,0
130408,0
130419,0
130421,0
130422,0
130426,0
130434,0
130444,0
130445,0
130446,0
130449,0
130453,0
130456,0
130458,0
130459,0
130464,0
130468,0
130469,0
130471,0
130474,0
130475,0
130483,0
130484,0
130485,0
130487,0
130488,0
130489,0
130494,0
130499,0
130506,0
130508,0
130516,0
130518,0
130519,0
130524,0
130535,0
130537,0
130538,0
130540,0
130545,0
130554,0
130556,0
130562,0
130564,0
130565,0
130566,0
130573,0
130575,0
130582,0
130584,0
130585,0
130591,0
130595,0
130600,0
130601,0
130602,0
130609,0
130610,0
130616,0
130620,0
130631,0
130633,0
130636,0
130652,0
130655,0
130668,0
130679,0
130688,0
130693,0
130695,0
130701,0
130708,0
130711,0
130715,0
130716,0
130717,0
130729,0
130730,0
130733,0
130734,0
130738,0
130750,0
130751,0
130753,0
130758,0
130761,0
130762,0
130764,0
130765,0
130766,0
130768,0
130769,0
130780,0
130785,0
130791,0
130793,0
130797,0
130802,0
130804,0
130806,0
130807,0
130813,0
130819,0
130822,0
130824,0
130831,0
130841,0
130842,0
130843,0
130844,0
130846,0
130849,0
130852,0
130856,0
130857,0
130861,0
130864,0
130866,0
130867,0
130876,0
130882,0
130886,0
130887,0
130908,0
130909,0
130911,0
130912,0
130919,0
130920,0
130924,0
130927,0
130930,0
130931,0
130934,0
130935,0
130938,0
130943,0
130946,1
130947,0
130949,0
130951,0
130960,0
130982,0
130984,0
130987,0
130994,0
130995,0
130996,0
130999,0
131000,0
131004,0
131005,0
131006,0
131008,0
131012,0
131014,1
131018,0
131022,0
131029,0
131033,0
131034,0
131037,0
131040,0
131043,0
131062,0
131063,0
131068,0
131070,0
131073,0
131075,0
131076,0
131081,0
131083,0
131084,0
131086,0
131088,0
131090,0
131091,0
131094,0
131097,0
131102,0
131103,0
131106,0
131110,0
131112,0
131124,0
131129,0
131138,0
131139,0
131140,0
131158,0
131159,0
131166,0
131168,0
131172,0
131173,0
131174,0
131175,0
131181,0
131182,0
131183,0
131184,0
131185,0
131188,0
131190,0
131192,0
131193,0
131194,0
131195,0
131196,0
131197,0
131200,0
131205,0
131212,0
131216,0
131217,0
131219,0
131221,0
131229,0
131230,0
131234,0
131237,0
131238,0
131243,0
131248,0
131249,0
131254,0
131257,0
131258,0
131260,0
131262,0
131280,0
131283,0
131285,0
131295,0
131300,0
131308,0
131315,0
131318,0
131321,0
131324,0
131325,0
131327,0
131339,0
131345,0
131352,0
131362,0
131377,0
131379,0
131381,0
131386,0
131394,0
131395,0
131396,0
131407,0
131408,0
131409,0
131413,0
131416,0
131417,0
131425,0
131427,0
131438,0
131439,0
131445,0
131454,0
131463,0
131466,0
131467,0
131468,0
131471,0
131477,0
131482,0
131487,0
131500,0
131506,0
131507,0
131515,0
131516,0
131517,0
131519,0
131520,0
131525,0
131528,0
131538,0
131539,0
131540,0
131544,0
131551,0
131554,0
131556,0
131561,0
131562,0
131568,0
131569,0
131570,0
131572,0
131582,0
131584,0
131587,1
131588,0
131589,0
131592,0
131610,0
131613,0
131618,0
131619,0
131620,0
131629,0
131630,0
131632,0
131633,0
131637,0
131641,0
131644,0
131646,0
131651,0
131655,0
131660,0
131661,0
131666,0
131670,0
131673,0
131678,0
131682,0
131684,0
131685,0
131686,0
131687,0
131688,1
131689,0
131690,0
131691,0
131696,0
131699,0
131702,0
131704,0
131709,0
131720,0
131727,0
131728,0
131734,0
131735,0
131738,0
131741,0
131750,0
131751,0
131759,0
131763,0
131791,0
131792,0
131796,0
131799,0
131803,0
131804,0
131807,0
131808,0
131811,0
131814,0
131816,0
131825,0
131832,0
131835,0
131836,0
131854,0
131860,0
131869,0
131880,0
131887,0
131890,0
131891,0
131893,0
131895,1
131898,0
131908,0
131910,0
131913,0
131933,0
131934,0
131937,0
131939,0
131940,0
131943,0
131944,0
131947,0
131949,0
131959,0
131960,0
131962,0
131964,0
131976,0
131989,0
131994,0
131997,0
132000,0
132001,0
132006,0
132008,0
132009,0
132010,0
132013,0
132021,0
132022,0
132024,0
132028,0
132033,0
132039,0
132040,0
132041,1
132043,0
132045,0
132046,0
132047,0
132052,0
132053,0
132057,0
132060,0
132063,0
132067,0
132071,0
132073,0
132079,0
132080,0
132084,0
132088,0
132091,0
132095,0
132105,0
132106,0
132113,0
132114,0
132115,0
132117,0
132118,0
132119,0
132124,0
132136,0
132137,0
132141,0
132147,0
132149,0
132150,0
132154,0
132161,0
132162,0
132164,0
132167,0
132170,0
132172,0
132175,0
132182,0
132189,0
132205,0
132207,0
132210,0
132213,0
132216,0
132218,0
132224,0
132228,0
132234,0
132236,0
132240,0
132241,0
132242,0
132248,0
132251,0
132252,0
132253,0
132256,0
132257,0
132261,0
132264,0
132269,0
132271,0
132272,0
132274,0
132279,0
132288,0
132290,0
132293,0
132298,0
132300,0
132301,0
132310,0
132311,0
132313,0
132314,0
132317,0
132319,1
132320,0
132330,0
132332,0
132333,0
132337,0
132339,0
132341,0
132344,0
132345,0
132346,0
132347,0
132349,0
132355,0
132365,0
132367,0
132369,0
132371,0
132373,0
132375,0
132377,0
132388,0
132389,1
132391,0
132400,0
132406,0
132407,0
132408,0
132413,0
132415,0
132417,0
132418,0
132419,0
132420,0
132422,0
132427,0
132431,0
132435,1
132436,0
132437,0
132438,0
132440,0
132444,0
132450,0
132459,0
132462,0
132464,0
132465,0
132466,0
132470,0
132473,0
132474,0
132481,1
132482,0
132483,0
132484,0
132493,0
132495,0
132498,0
132500,0
132504,0
132508,0
132515,0
132517,0
132519,0
132521,0
132539,0
132540,0
132542,0
132543,0
132551,0
132553,0
132562,0
132580,0
132583,0
132585,0
132591,0
132592,0
132594,0
132603,0
132619,0
132624,0
132634,0
132635,0
132638,0
132639,0
132640,0
132641,0
132645,0
132646,0
132657,0
132669,0
132686,0
132693,0
132694,0
132696,0
132698,0
132702,0
132703,0
132716,0
132722,0
132727,0
132728,0
132744,0
132747,0
132753,0
132754,0
132755,0
132757,0
132764,0
132775,0
132779,0
132780,0
132786,0
132796,0
132804,0
132809,0
132818,0
132823,0
132824,0
132825,0
132827,0
132828,0
132836,0
132837,0
132844,0
132845,0
132847,0
132861,0
132865,0
132866,0
132867,0
132868,0
132874,0
132875,0
132878,0
132879,0
132883,0
132887,0
132889,0
132893,0
132894,0
132897,0
132907,0
132912,0
132913,0
132920,0
132924,0
132925,0
132928,0
132931,0
132935,0
132936,0
132945,0
132950,0
132955,0
132962,0
132967,0
132969,0
132970,0
132975,0
132979,0
132982,0
132984,0
132987,0
132989,0
133010,0
133012,0
133014,0
133024,0
133026,0
133028,0
133029,0
133036,0
133038,0
133040,0
133043,0
133046,0
133057,0
133060,0
133061,0
133067,0
133070,0
133071,0
133075,0
133080,0
133091,0
133095,0
133096,0
133101,0
133110,0
133114,0
133115,0
133116,0
133124,0
133127,0
133131,0
133132,0
133135,0
133136,0
133137,0
133140,0
133143,0
133144,0
133147,0
133149,0
133157,0
133162,0
133164,0
133169,0
133171,0
133174,0
133178,0
133179,0
133181,0
133184,0
133187,0
133190,0
133193,0
133196,0
133198,0
133200,0
133201,0
133202,0
133204,0
133207,0
133220,0
133221,0
133222,0
133229,0
133232,0
133235,0
133236,0
133240,0
133243,0
133244,0
133250,0
133254,0
133255,0
133259,0
133260,0
133261,0
133263,0
133267,0
133270,0
133271,0
133272,0
133279,0
133295,0
133297,0
133301,0
133302,0
133305,0
133307,0
133309,0
133311,0
133312,0
133313,0
133317,0
133322,0
133329,0
133332,0
133335,0
133336,0
133346,0
133353,0
133356,0
133357,0
133361,0
133370,0
133373,0
133375,0
133384,0
133385,0
133387,0
133393,0
133399,0
133401,0
133402,0
133413,0
133414,0
133415,0
133417,0
133418,0
133422,0
133425,0
133429,0
133439,0
133440,0
133442,0
133443,0
133449,0
133453,0
133464,0
133467,0
133472,0
133475,0
133477,0
133481,0
133484,0
133488,0
133491,0
133492,0
133496,0
133505,0
133506,0
133507,0
133519,0
133523,0
133528,0
133532,0
133536,0
133537,0
133538,0
133544,0
133548,0
133550,0
133553,0
133555,0
133557,0
133558,0
133561,0
133563,0
133566,0
133578,1
133580,0
133583,0
133586,0
133587,0
133589,0
133602,0
133604,0
133606,0
133611,0
133613,0
133614,0
133616,0
133619,0
133626,0
133627,0
133630,0
133631,0
133632,0
133647,0
133651,0
133657,1
133658,0
133664,0
133666,0
133673,0
133687,0
133690,0
133692,0
133693,0
133697,0
133700,0
133701,0
133710,0
133717,0
133719,0
133720,0
133722,0
133726,0
133733,0
133738,0
133742,0
133743,0
133749,0
133755,0
133760,0
133764,0
133771,0
133775,1
133776,0
133779,0
133783,0
133790,0
133791,0
133792,0
133794,0
133795,0
133802,0
133805,0
133809,0
133811,0
133812,0
133817,0
133824,0
133825,0
133827,0
133828,0
133834,0
133839,1
133846,0
133850,0
133853,0
133854,0
133856,0
133859,0
133860,0
133870,0
133873,0
133877,0
133883,0
133892,0
133896,0
133898,0
133900,0
133906,0
133908,0
133909,0
133911,0
133913,0
133914,0
133918,0
133940,0
133941,0
133943,0
133948,0
133950,0
133953,0
133954,0
133959,0
133975,0
133978,0
133981,0
133986,0
134004,0
134005,0
134006,0
134009,0
134012,0
134018,0
134022,0
134031,0
134033,0
134034,0
134035,0
134041,0
134043,0
134044,0
134045,0
134049,0
134053,0
134057,0
134062,0
134064,0
134066,0
134069,0
134070,0
134079,0
134080,0
134083,0
134086,1
134089,0
134096,0
134098,0
134099,0
134100,0
134101,0
134102,0
134104,0
134105,0
134108,0
134109,0
134110,0
134112,0
134117,0
134121,0
134122,0
134126,0
134128,0
134129,0
134136,0
134137,0
134142,0
134146,0
134150,0
134151,0
134154,0
134155,0
134156,0
134163,0
134164,0
134169,0
134170,0
134172,0
134174,0
134176,0
134178,0
134180,0
134181,0
134184,0
134185,0
134189,0
134191,0
134192,0
134196,0
134197,0
134199,0
134201,0
134204,0
134208,0
134209,0
134215,0
134217,0
134224,0
134227,0
134230,0
134231,0
134239,0
134240,0
134242,0
134243,0
134244,0
134250,0
134258,0
134261,0
134267,0
134276,0
134286,0
134297,0
134298,0
134303,0
134304,0
134306,0
134307,0
134309,0
134311,0
134313,0
134318,0
134320,0
134322,0
134325,0
134328,0
134332,0
134333,0
134334,0
134340,0
134344,0
134346,0
134349,0
134351,0
134360,0
134361,0
134364,0
134366,0
134376,0
134377,0
134383,0
134385,0
134386,0
134387,0
134388,0
134389,0
134392,0
134393,1
134395,0
134398,0
134401,0
134402,0
134408,0
134411,0
134413,0
134416,0
134419,0
134423,0
134425,0
134427,0
134429,1
134430,0
134436,0
134439,0
134442,0
134444,0
134445,0
134446,0
134449,0
134455,0
134456,0
134458,0
134461,0
134462,0
134468,0
134470,0
134471,0
134477,0
134478,0
134480,0
134481,0
134483,0
134484,0
134485,0
134486,0
134487,0
134489,0
134490,0
134497,0
134500,0
134501,0
134502,0
134504,0
134506,0
134508,0
134509,0
134513,0
134514,0
134517,0
134519,0
134522,0
134524,0
134525,0
134526,0
134529,0
134530,0
134531,0
134535,0
134537,0
134542,0
134545,0
134546,0
134550,0
134552,0
134554,0
134555,0
134556,0
134557,0
134558,0
134561,0
134563,0
134566,0
134569,0
134572,0
134573,0
134578,0
134586,1
134587,0
134598,0
134599,0
134601,0
134604,0
134605,0
134612,0
134622,0
134626,0
134630,0
134632,0
134635,0
134636,0
134637,0
134639,0
134642,0
134656,0
134660,0
134662,0
134667,0
134673,0
134675,0
134676,0
134684,1
134687,0
134690,0
134695,0
134697,0
134699,0
134704,0
134726,0
134729,0
134731,0
134747,0
134752,0
134754,0
134756,0
134758,0
134760,0
134764,0
134774,0
134775,0
134776,0
134781,0
134785,0
134797,0
134801,0
134802,0
134804,0
134808,0
134813,0
134834,0
134835,0
134836,0
134839,0
134840,0
134841,0
134844,0
134846,0
134849,0
134852,0
134853,0
134854,0
134855,0
134857,0
134858,0
134873,0
134881,0
134884,0
134891,0
134895,0
134897,0
134907,0
134918,0
134921,0
134934,0
134936,0
134943,0
134944,0
134954,0
134955,0
134957,0
134964,0
134969,0
134973,0
134977,0
134978,0
134980,0
134981,0
134986,0
134987,0
134992,0
134993,0
134997,0
135002,0
135008,0
135035,0
135037,0
135040,0
135042,0
135047,0
135056,0
135058,0
135059,0
135060,0
135063,0
135064,0
135065,0
135071,0
135079,0
135081,0
135083,0
135088,0
135090,0
135091,0
135092,0
135095,0
135098,0
135099,0
135107,0
135117,0
135118,0
135120,0
135127,0
135130,0
135138,0
135140,0
135142,0
135143,0
135147,0
135152,0
135153,0
135156,0
135161,1
135173,0
135179,0
135182,0
135183,0
135184,0
135185,0
135186,0
135197,0
135202,0
135230,0
135234,0
135236,0
135238,0
135241,0
135245,0
135248,0
135255,0
135259,0
135266,0
135271,0
135275,0
135276,0
135284,0
135287,0
135291,0
135292,0
135294,0
135295,0
135303,0
135304,0
135305,0
135311,0
135313,0
135316,0
135317,0
135318,0
135321,0
135324,0
135325,0
135338,0
135339,0
135340,0
135342,0
135347,0
135350,0
135351,0
135355,0
135356,0
135358,0
135364,0
135366,0
135373,1
135376,0
135379,0
135380,0
135383,0
135388,0
135401,0
135402,0
135404,0
135405,0
135417,0
135420,0
135421,0
135424,0
135429,0
135430,0
135431,0
135432,0
135433,0
135434,0
135438,0
135440,0
135448,0
135450,0
135453,0
135454,0
135455,0
135456,0
135461,0
135465,0
135470,0
135472,0
135475,1
135477,0
135478,0
135479,0
135496,0
135497,0
135499,0
135506,0
135510,0
135511,0
135520,0
135522,0
135525,0
135527,0
135528,0
135530,0
135531,0
135533,0
135541,0
135544,0
135545,0
135549,0
135550,1
135555,0
135556,0
135559,0
135560,1
135566,0
135569,0
135573,0
135574,0
135578,0
135579,0
135583,0
135586,0
135588,0
135591,0
135601,0
135612,0
135615,0
135617,0
135618,0
135621,1
135622,0
135626,0
135632,0
135634,0
135635,0
135638,0
135642,0
135647,0
135655,0
135656,0
135657,0
135659,0
135661,0
135663,0
135677,0
135679,0
135681,0
135685,0
135686,0
135688,0
135689,0
135692,0
135693,0
135698,0
135700,0
135701,0
135702,0
135704,0
135722,0
135728,0
135729,0
135731,0
135733,0
135734,0
135737,0
135745,0
135748,0
135749,0
135751,0
135753,0
135755,0
135756,0
135757,0
135759,0
135765,0
135766,0
135768,0
135781,0
135788,0
135791,0
135792,0
135801,0
135805,0
135807,0
135810,0
135813,0
135816,0
135819,0
135829,0
135832,0
135847,0
135849,0
135856,0
135860,0
135863,0
135866,0
135868,0
135869,0
135870,0
135875,0
135877,0
135881,0
135887,0
135892,0
135896,0
135897,0
135901,0
135902,0
135907,0
135910,0
135912,0
135914,0
135915,0
135918,0
135919,0
135923,0
135931,0
135938,0
135939,0
135941,1
135947,0
135950,1
135952,0
135954,0
135955,0
135958,0
135960,0
135964,0
135967,0
135979,0
135980,0
135984,0
135985,0
135986,0
135987,0
135992,0
135993,0
135994,0
135995,0
136000,0
136001,0
136007,0
136018,0
136020,0
136021,0
136025,0
136026,0
136028,0
136029,0
136030,0
136031,0
136034,1
136038,0
136042,0
136045,0
136046,0
136051,0
136054,0
136057,0
136059,0
136062,0
136069,0
136070,0
136071,0
136073,0
136074,0
136075,0
136091,0
136093,0
136100,0
136101,0
136105,0
136106,0
136111,0
136114,0
136115,0
136118,0
136120,0
136121,0
136133,0
136137,0
136141,0
136148,0
136150,0
136154,0
136155,0
136156,0
136165,0
136167,0
136169,0
136174,0
136177,0
136191,0
136194,0
136200,0
136210,0
136215,0
136227,0
136230,0
136234,0
136237,0
136239,0
136241,0
136244,0
136245,0
136249,0
136253,0
136256,0
136271,0
136273,0
136274,0
136280,0
136282,0
136285,0
136286,0
136289,0
136290,0
136291,0
136294,0
136295,1
136297,0
136308,0
136309,0
136310,0
136312,0
136313,0
136314,0
136315,0
136319,0
136320,0
136323,0
136330,0
136331,0
136342,0
136344,0
136345,0
136348,0
136354,0
136363,0
136366,0
136369,0
136373,0
136377,0
136380,0
136387,0
136395,0
136405,0
136407,0
136411,0
136417,0
136419,0
136428,0
136434,0
136435,0
136436,0
136440,0
136441,0
136442,0
136447,0
136450,1
136452,0
136458,1
136462,1
136463,0
136465,1
136468,0
136475,0
136476,0
136480,0
136481,0
136485,0
136490,0
136504,0
136506,0
136509,0
136517,0
136527,0
136530,0
136533,0
136535,0
136536,0
136538,0
136546,0
136549,0
136550,0
136551,0
136554,0
136557,0
136559,0
136566,0
136569,0
136572,0
136577,0
136583,0
136585,0
136587,0
136591,0
136594,0
136595,0
136600,0
136604,0
136606,0
136609,0
136611,0
136612,0
136619,0
136620,0
136621,0
136623,0
136624,0
136628,0
136634,0
136641,0
136649,1
136650,0
136654,0
136656,0
136658,0
136659,0
136667,0
136671,0
136674,0
136678,0
136680,0
136682,0
136683,0
136687,0
136689,0
136690,0
136693,0
136694,0
136700,0
136701,0
136713,0
136716,0
136719,0
136722,0
136724,0
136730,0
136731,0
136742,0
136750,0
136777,0
136785,0
136792,0
136795,0
136803,0
136806,0
136808,0
136811,0
136813,0
136815,0
136819,0
136820,0
136821,0
136825,0
136828,0
136834,0
136836,0
136839,0
136843,0
136848,0
136849,0
136850,0
136851,0
136853,0
136857,0
136869,0
136873,0
136880,0
136881,0
136882,0
136887,0
136903,0
136904,0
136906,0
136907,0
136914,0
136922,0
136932,0
136933,0
136936,0
136937,0
136940,0
136947,0
136955,0
136957,0
136963,0
136969,0
136970,0
136979,0
136981,0
136984,0
136988,0
136990,0
136996,0
136999,0
137001,0
137006,0
137009,0
137010,0
137012,0
137013,0
137014,0
137024,0
137025,0
137032,0
137033,0
137034,0
137036,0
137038,0
137046,0
137062,0
137065,0
137067,0
137070,0
137073,0
137075,0
137080,0
137082,0
137083,0
137086,0
137087,0
137094,0
137095,0
137102,0
137103,0
137105,0
137109,0
137110,0
137115,0
137124,0
137134,0
137136,0
137137,0
137140,0
137145,0
137147,0
137149,0
137151,0
137152,0
137153,0
137158,0
137159,0
137164,0
137176,0
137177,0
137179,0
137183,0
137192,0
137197,0
137198,0
137201,0
137205,0
137206,0
137219,0
137223,0
137228,0
137231,0
137235,0
137236,0
137238,0
137241,0
137248,0
137252,0
137253,0
137255,0
137261,0
137266,0
137272,0
137273,0
137276,0
137277,0
137283,0
137284,0
137286,0
137287,0
137288,0
137291,0
137293,0
137295,0
137297,0
137302,0
137305,0
137307,0
137310,0
137312,0
137322,0
137324,0
137329,0
137331,0
137333,0
137342,0
137345,0
137346,0
137347,0
137354,0
137355,0
137357,0
137361,0
137366,0
137370,0
137372,0
137373,0
137374,0
137378,0
137381,0
137386,0
137388,0
137390,0
137393,0
137403,0
137405,0
137416,0
137419,0
137421,0
137422,0
137423,0
137432,0
137433,0
137435,0
137440,0
137442,0
137445,0
137449,0
137453,1
137459,0
137463,0
137467,0
137470,0
137472,0
137473,0
137474,0
137486,0
137489,0
137495,0
137496,0
137502,0
137503,0
137514,0
137519,0
137522,0
137523,0
137527,0
137530,0
137536,0
137537,0
137543,0
137548,0
137552,0
137563,0
137565,0
137566,0
137571,0
137572,0
137573,0
137578,0
137579,0
137587,0
137599,0
137602,0
137604,0
137605,0
137606,0
137610,0
137611,0
137613,0
137616,0
137633,0
137637,0
137638,0
137640,0
137652,0
137661,0
137677,0
137680,0
137684,0
137689,0
137694,0
137698,0
137699,0
137705,0
137712,0
137716,0
137718,0
137720,0
137727,0
137732,0
137734,0
137746,0
137751,0
137758,0
137767,0
137769,0
137770,0
137772,0
137779,0
137780,0
137781,0
137783,0
137785,0
137786,0
137788,0
137790,0
137802,0
137803,0
137811,0
137813,0
137814,0
137825,0
137830,0
137833,0
137834,0
137841,0
137842,0
137846,0
137855,0
137856,0
137869,0
137872,0
137876,0
137877,0
137878,0
137883,0
137885,0
137886,0
137887,0
137894,0
137895,0
137897,0
137901,0
137902,0
137926,0
137927,0
137931,0
137933,0
137934,0
137940,0
137957,0
137958,0
137959,0
137962,0
137963,0
137964,0
137969,0
137980,0
137989,0
138003,0
138004,0
138008,0
138009,0
138023,0
138032,0
138046,0
138049,0
138050,0
138055,0
138076,0
138077,0
138079,0
138083,0
138087,0
138089,0
138096,0
138102,0
138109,0
138111,0
138112,0
138117,0
138121,0
138123,0
138125,0
138127,0
138143,0
138144,0
138145,0
138148,0
138152,0
138156,0
138160,0
138161,0
138164,0
138170,0
138174,0
138175,0
138183,0
138185,0
138186,0
138187,0
138189,0
138190,0
138194,0
138196,0
138202,0
138208,0
138210,0
138213,0
138214,0
138216,0
138225,0
138234,0
138236,0
138240,0
138245,0
138253,0
138254,0
138256,0
138257,0
138258,0
138260,0
138262,0
138264,0
138274,0
138278,0
138284,0
138285,0
138298,0
138301,0
138305,0
138306,0
138312,0
138321,0
138322,0
138336,0
138346,0
138372,0
138374,0
138393,0
138401,0
138405,0
138406,0
138407,0
138411,0
138413,0
138418,0
138419,0
138425,0
138431,0
138432,0
138433,0
138434,0
138436,0
138441,0
138459,0
138460,0
138463,0
138464,0
138475,0
138482,0
138492,0
138503,0
138508,0
138520,0
138524,0
138526,0
138528,0
138539,0
138541,0
138547,1
138552,0
138555,0
138556,0
138599,0
138600,0
138601,0
138602,0
138612,0
138615,0
138622,0
138638,0
138648,0
138653,0
138654,0
138655,0
138656,0
138659,0
138674,0
138686,0
138687,0
138696,0
138713,0
138715,0
138717,0
138731,0
138738,0
138743,0
138749,0
138752,0
138756,0
138757,0
138768,0
138769,0
138771,0
138787,0
138802,0
138803,1
138805,0
138820,0
138825,0
138830,0
138836,0
138839,0
138848,0
138851,0
138853,0
138854,0
138858,0
138880,0
138881,0
138891,0
138897,0
138901,0
138907,0
138920,0
138925,0
138928,0
138930,0
138933,0
138936,0
138941,0
138947,0
138960,0
138962,0
138968,0
138973,0
138978,0
138982,0
138987,0
138989,1
139000,0
139009,0
139011,0
139012,0
139013,0
139017,0
139018,0
139020,0
139022,0
139031,0
139034,0
139037,0
139054,0
139058,0
139060,0
139061,0
139063,0
139064,0
139068,0
139074,0
139088,0
139089,0
139090,0
139102,0
139109,0
139113,0
139121,0
139125,0
139130,0
139133,0
139134,0
139136,0
139138,0
139143,0
139152,0
139154,0
139162,0
139164,0
139165,0
139172,0
139173,0
139180,0
139184,0
139186,0
139187,0
139202,0
139217,0
139218,0
139220,0
139221,0
139223,0
139226,0
139236,0
139237,0
139240,0
139241,0
139246,0
139249,0
139250,0
139254,0
139256,0
139262,0
139264,0
139265,0
139266,0
139271,0
139272,0
139273,0
139294,0
139296,0
139300,0
139302,0
139303,0
139331,0
139332,0
139335,0
139342,0
139343,0
139348,0
139350,0
139358,0
139363,0
139366,0
139368,0
139371,0
139373,0
139375,0
139376,0
139382,0
139390,0
139399,0
139400,0
139402,0
139403,0
139405,0
139418,0
139446,0
139448,0
139452,0
139459,0
139461,0
139464,0
139466,0
139473,0
139475,0
139482,0
139486,0
139488,0
139492,0
139495,0
139497,0
139498,0
139500,0
139505,0
139516,0
139518,0
139521,0
139525,0
139526,0
139527,0
139528,0
139531,0
139541,0
139542,0
139544,0
139551,0
139552,0
139553,0
139558,0
139562,0
139564,0
139568,0
139572,0
139577,0
139582,0
139587,0
139591,0
139592,0
139593,0
139599,0
139601,0
139607,0
139610,0
139613,0
139614,0
139618,0
139620,0
139623,0
139630,0
139631,0
139640,0
139644,0
139648,0
139649,0
139651,0
139652,0
139662,0
139666,0
139668,0
139672,0
139675,0
139679,0
139684,0
139704,0
139707,0
139716,0
139719,0
139721,0
139722,0
139723,0
139724,0
139727,0
139729,0
139739,0
139741,0
139756,0
139757,1
139758,0
139761,0
139762,0
139764,0
139771,0
139772,0
139775,0
139779,0
139780,0
139782,0
139790,0
139792,0
139795,0
139804,0
139810,0
139815,0
139830,0
139831,0
139834,0
139854,0
139856,0
139858,1
139859,0
139862,0
139863,0
139868,0
139870,0
139873,0
139879,0
139885,0
139886,0
139891,0
139892,0
139895,0
139897,0
139898,0
139904,0
139908,0
139909,0
139911,0
139916,0
139918,0
139923,0
139927,0
139933,0
139935,0
139939,0
139940,0
139943,0
139948,0
139951,0
139954,0
139958,0
139972,0
139984,0
139985,0
139986,0
139991,0
139992,0
139993,0
139995,0
140004,0
140008,0
140011,0
140015,0
140028,0
140034,0
140037,0
140041,0
140051,0
140054,0
140059,0
140062,0
140066,0
140068,0
140073,0
140074,0
140077,0
140082,0
140086,0
140088,1
140089,0
140093,0
140120,0
140121,0
140124,0
140125,0
140128,0
140132,0
140135,0
140148,0
140153,0
140159,0
140165,0
140167,0
140169,0
140170,0
140175,0
140176,0
140180,0
140181,0
140186,0
140188,0
140191,0
140200,0
140201,0
140204,0
140206,0
140207,0
140212,0
140213,0
140214,0
140215,0
140223,0
140225,0
140226,0
140232,0
140247,0
140248,0
140249,0
140253,0
140254,0
140261,0
140281,0
140283,0
140285,0
140287,0
140290,0
140298,0
140299,0
140303,0
140305,0
140306,0
140317,0
140318,0
140322,0
140325,0
140327,0
140330,0
140332,0
140333,0
140334,0
140336,0
140339,0
140353,0
140357,1
140361,0
140364,0
140366,0
140367,1
140370,0
140373,0
140377,0
140379,0
140380,0
140386,0
140391,0
140413,0
140416,0
140418,0
140420,0
140421,0
140431,0
140432,0
140435,0
140436,0
140438,0
140439,0
140440,0
140443,0
140444,0
140449,0
140466,0
140469,0
140471,0
140476,0
140483,0
140485,0
140494,0
140497,0
140498,0
140500,0
140504,0
140505,0
140508,0
140510,0
140514,0
140519,0
140540,0
140556,0
140568,0
140572,0
140574,0
140575,0
140582,0
140584,0
140586,0
140590,0
140594,0
140595,0
140605,0
140612,1
140619,0
140625,0
140627,0
140630,0
140634,0
140639,0
140642,0
140648,0
140650,0
140659,0
140661,0
140675,0
140685,0
140690,0
140695,0
140701,0
140710,0
140714,0
140719,0
140721,0
140731,0
140736,0
140738,0
140739,0
140745,0
140746,0
140749,0
140753,0
140754,0
140756,0
140762,0
140766,0
140768,0
140781,1
140782,0
140786,0
140794,0
140795,0
140796,0
140799,0
140805,0
140810,0
140811,0
140812,0
140824,0
140825,0
140827,0
140828,0
140834,0
140847,0
140854,0
140864,0
140868,0
140871,0
140873,0
140876,0
140881,0
140890,0
140902,0
140905,0
140908,0
140913,0
140919,0
140922,0
140923,0
140927,0
140934,0
140944,0
140946,0
140958,0
140959,0
140967,0
140971,0
140972,0
140975,0
140980,0
140982,0
140984,0
140986,0
140991,0
140999,0
141001,0
141004,0
141006,0
141007,0
141014,0
141018,1
141021,0
141023,0
141024,0
141029,0
141035,0
141036,0
141037,0
141040,0
141042,0
141044,0
141047,0
141052,0
141057,0
141060,0
141062,0
141069,0
141079,0
141081,0
141087,0
